"id";"sex";"affiliated";"time_secs"
20466;"m";1;1207.9
4556;"m";0;1208
11579;"f";0;1208.3
5956;"m";0;1208.4
4182;"m";1;1208.5
6950;"m";1;1208.6
9406;"m";1;1208.8
4081;"m";1;1208.9
3676;"m";0;1209
4362;"m";1;1209.1
15803;"f";0;1209.2
4097;"f";1;1209.5
3864;"m";0;1210
3397;"m";0;1210
7495;"m";1;1210.1
4709;"m";0;1210.1
3925;"m";0;1210.2
3863;"m";0;1210.2
2061;"m";0;1210.6
9463;"f";0;1210.7
5706;"m";0;1211.1
2867;"m";1;1211.3
9193;"m";1;1211.3
6895;"f";1;1211.3
6058;"m";1;1211.4
5640;"m";1;1211.4
3274;"m";1;1211.5
5130;"f";1;1211.6
2878;"m";0;1211.7
2193;"f";0;1211.9
3619;"m";1;1211.9
6251;"m";1;1212.1
2441;"m";1;1212.3
5835;"m";1;1212.5
2551;"m";0;1212.6
2824;"m";1;1212.7
16435;"f";1;1212.7
16404;"f";1;1212.9
4860;"m";1;1212.9
4426;"m";0;1213.1
5454;"f";1;1213.3
2809;"m";0;1213.8
4049;"m";0;1213.8
2100;"m";1;1214.2
5683;"m";1;1214.3
6064;"m";1;1214.4
5215;"m";0;1214.5
2115;"m";0;1214.6
8831;"m";0;1214.9
3546;"m";0;1215
2834;"m";1;1215
3866;"m";1;1215.1
3186;"m";1;1215.3
3715;"m";1;1215.4
5463;"m";1;1215.5
2455;"m";0;1215.6
4481;"f";0;1215.7
5839;"m";1;1215.7
6461;"m";1;1216
4649;"f";1;1216.1
9104;"m";0;1216.1
20915;"m";0;1216.2
4869;"m";1;1216.6
4258;"m";1;1216.6
3201;"m";1;1216.7
23115;"m";1;1216.8
6657;"m";0;1217
9238;"m";0;1217.1
13490;"m";0;1217.2
1667;"m";1;1217.2
6961;"m";1;1217.3
3744;"m";0;1217.4
6464;"m";0;1218
30203;"m";1;1218.2
4331;"m";1;1218.6
2747;"m";0;1218.8
2265;"m";1;1218.8
5990;"m";1;1219.1
11361;"m";1;1219.1
15148;"m";1;1219.2
11286;"m";1;1219.2
6394;"m";0;1219.3
4691;"m";1;1219.4
7228;"f";1;1219.5
7443;"m";1;1219.7
6516;"m";1;1219.9
5979;"m";1;1220
5687;"m";1;1220.1
4865;"m";0;1220.1
3597;"m";0;1220.2
3691;"m";0;1220.2
6727;"m";1;1220.7
11157;"m";1;1220.7
3656;"m";1;1220.7
2750;"m";0;1221
2556;"f";0;1221
7465;"m";0;1221.1
5642;"m";1;1221.3
5240;"m";0;1221.3
2765;"m";1;1221.8
4095;"m";0;1222.6
2788;"m";0;1222.6
2761;"m";0;1223
3300;"m";1;1223.3
10203;"m";1;1223.3
3799;"f";1;1223.5
3494;"m";1;1223.5
16245;"f";1;1223.7
3436;"m";0;1223.7
10655;"m";1;1224
3781;"m";0;1224
3306;"m";0;1224.1
4721;"m";0;1224.2
2504;"m";0;1225.2
6388;"m";0;1225.3
2158;"f";1;1225.3
2157;"m";1;1225.7
4299;"m";1;1225.7
6875;"f";1;1225.7
2159;"m";1;1225.8
9975;"m";1;1225.8
4301;"m";1;1225.9
11591;"m";0;1225.9
2754;"m";0;1225.9
5464;"m";1;1225.9
16877;"m";1;1225.9
2469;"m";0;1226
3683;"m";1;1226
7105;"m";0;1226.2
20269;"m";1;1226.4
3507;"m";0;1226.6
9170;"m";1;1226.8
6664;"m";0;1227
6049;"m";1;1227.1
3881;"m";0;1227.1
10701;"m";0;1227.2
2462;"m";1;1227.3
9245;"m";1;1227.5
6252;"m";1;1227.6
20263;"m";1;1227.7
3059;"m";1;1228
2848;"m";0;1228
14643;"m";1;1228.1
20615;"m";1;1228.3
2895;"m";1;1228.5
6341;"m";1;1228.5
6272;"m";1;1228.7
3824;"m";0;1228.8
